productId,name,subType,rarity,printing,marketPrice,lowPrice,highPrice,lastUpdated
592479,"Galatea, the Orcust Automaton",1st Edition,,,0.13,0.02,4.0,
592480,"Galatea, the Orcust Automaton (PUR)",1st Edition,,,0.78,0.3,14.0,
592481,"Galatea, the Orcust Automaton (UR)",1st Edition,,,0.18,0.01,3.0,
592482,"Wynn the Wind Charmer, Verdant (PCR)",1st Edition,,,0.56,0.15,5.0,
592483,"Wynn the Wind Charmer, Verdant (Platinum Secret Rare)",1st Edition,,,1.21,1.0,9.88,
592484,"Wynn the Wind Charmer, Verdant (Quarter Century Secret Rare)",1st Edition,,,6.1,6.0,79.99,
592485,"Wynn the Wind Charmer, Verdant (Secret Rare)",1st Edition,,,0.25,0.04,5.0,
592486,"Wynn the Wind Charmer, Verdant",1st Edition,,,0.14,0.03,1.53,
592487,"Wynn the Wind Charmer, Verdant (PUR)",1st Edition,,,0.51,0.1,14.0,
592488,"Wynn the Wind Charmer, Verdant (UR)",1st Edition,,,0.15,0.01,2.79,
592489,Ancient Gear Ballista (PCR),1st Edition,,,0.27,0.04,13.9,
592490,Ancient Gear Ballista (Platinum Secret Rare),1st Edition,,,0.54,0.25,9.88,
592491,Ancient Gear Ballista (Quarter Century Secret Rare),1st Edition,,,3.45,2.07,19.99,
592492,Ancient Gear Ballista (Secret Rare),1st Edition,,,0.27,0.05,5.0,
592493,Ancient Gear Ballista,1st Edition,,,0.15,0.08,2.26,
592494,Ancient Gear Ballista (PUR),1st Edition,,,0.23,0.1,14.0,
592495,Ancient Gear Ballista (UR),1st Edition,,,0.13,0.01,3.0,
592496,"Eria the Water Charmer, Gentle (PCR)",1st Edition,,,0.61,0.25,13.9,
592497,"Eria the Water Charmer, Gentle (Platinum Secret Rare)",1st Edition,,,1.19,0.91,9.99,
592498,"Eria the Water Charmer, Gentle (Quarter Century Secret Rare)",1st Edition,,,6.25,4.9,35.18,
592499,"Eria the Water Charmer, Gentle (Secret Rare)",1st Edition,,,0.28,0.1,5.0,
592500,"Eria the Water Charmer, Gentle",1st Edition,,,0.1,0.03,15.0,
592501,"Eria the Water Charmer, Gentle (PUR)",1st Edition,,,0.61,0.1,14.0,
592502,"Eria the Water Charmer, Gentle (UR)",1st Edition,,,0.11,0.01,2.26,
592503,"Dharc the Dark Charmer, Gloomy (PCR)",1st Edition,,,2.41,1.62,13.9,
592504,"Dharc the Dark Charmer, Gloomy (Platinum Secret Rare)",1st Edition,,,4.81,3.45,19.99,
592505,"Dharc the Dark Charmer, Gloomy (Quarter Century Secret Rare)",1st Edition,,,19.52,19.99,100.0,
592506,"Dharc the Dark Charmer, Gloomy (Secret Rare)",1st Edition,,,0.73,0.39,5.0,
592507,"Dharc the Dark Charmer, Gloomy",1st Edition,,,0.34,0.17,1.99,
592508,"Dharc the Dark Charmer, Gloomy (PUR)",1st Edition,,,2.82,2.08,14.0,
592509,"Dharc the Dark Charmer, Gloomy (UR)",1st Edition,,,0.18,0.09,1.53,
592510,S:P Little Knight (PCR),1st Edition,,,12.32,8.75,24.99,
592511,S:P Little Knight (Platinum Secret Rare),1st Edition,,,11.64,11.64,48.0,
592512,S:P Little Knight (Secret Rare),1st Edition,,,9.2,7.0,19.99,
592513,S:P Little Knight,1st Edition,,,9.19,8.43,33.73,
592514,S:P Little Knight (PUR),1st Edition,,,11.09,10.56,30.0,
592515,S:P Little Knight (UR),1st Edition,,,7.5,5.99,24.99,
592516,"Promethean Princess, Bestower of Flames (PCR)",1st Edition,,,4.28,2.99,18.63,
592517,"Promethean Princess, Bestower of Flames (Platinum Secret Rare)",1st Edition,,,5.21,4.99,25.0,
592518,"Promethean Princess, Bestower of Flames (Secret Rare)",1st Edition,,,2.51,1.0,8.0,
592519,"Promethean Princess, Bestower of Flames",1st Edition,,,2.57,0.66,4.99,
592520,"Promethean Princess, Bestower of Flames (PUR)",1st Edition,,,3.3,3.12,14.0,
592521,"Promethean Princess, Bestower of Flames (UR)",1st Edition,,,0.96,0.75,4.99,
592522,Polymerization (A) (Alternate Art) (PCR),1st Edition,,,0.99,0.64,13.92,
592523,Polymerization (B) (HERO Art) (Platinum Secret Rare),1st Edition,,,3.72,2.55,9.95,
592524,Polymerization (B) (HERO Art) (Quarter Century Secret Rare),1st Edition,,,22.68,22.0,69.99,
592525,Polymerization (B) (HERO Art) (Secret Rare),1st Edition,,,1.03,0.7,9.0,
592526,Polymerization (B) (HERO Art),1st Edition,,,0.37,0.19,2.06,
592527,Polymerization (B) (HERO Art) (PUR),1st Edition,,,2.7,1.7,14.0,
592528,Polymerization (B) (HERO Art) (UR),1st Edition,,,0.52,0.2,6.99,
592529,Monster Reborn (PCR),1st Edition,,,0.87,0.5,13.9,
592530,Monster Reborn (Platinum Secret Rare),1st Edition,,,2.82,2.33,8.0,
592531,Monster Reborn (Quarter Century Secret Rare),1st Edition,,,10.0,8.99,130.0,
592532,Monster Reborn (Secret Rare),1st Edition,,,0.42,0.23,4.99,
592533,Monster Reborn,1st Edition,,,0.3,0.15,1.56,
592534,Monster Reborn (PUR),1st Edition,,,1.53,1.06,14.0,
592535,Monster Reborn (UR),1st Edition,,,0.23,0.07,1.59,
592536,Super Polymerization (PCR),1st Edition,,,8.8,6.99,50.95,
592537,Super Polymerization (Platinum Secret Rare),1st Edition,,,11.02,11.0,30.0,
592538,Super Polymerization (Secret Rare),1st Edition,,,5.21,4.8,10.0,
592539,Super Polymerization,1st Edition,,,4.59,1.95,503.78,
592540,Super Polymerization (PUR),1st Edition,,,7.1,6.0,19.95,
592541,Super Polymerization (UR),1st Edition,,,2.9,1.59,19.99,
592542,Six Samurai United (PCR),1st Edition,,,0.29,0.15,7.99,
592543,Six Samurai United (Platinum Secret Rare),1st Edition,,,0.75,0.4,9.88,
592544,Six Samurai United (Quarter Century Secret Rare),1st Edition,,,3.34,2.45,80.0,
592545,Six Samurai United (Secret Rare),1st Edition,,,0.17,0.05,4.99,
592546,Six Samurai United,1st Edition,,,0.15,0.03,1.53,
592547,Six Samurai United (PUR),1st Edition,,,0.32,0.15,14.0,
592548,Six Samurai United (UR),1st Edition,,,0.14,0.02,3.0,
592549,Allure of Darkness (PCR),1st Edition,,,2.42,2.0,13.9,
592550,Allure of Darkness (Platinum Secret Rare),1st Edition,,,5.3,4.25,19.95,
592551,Allure of Darkness (Quarter Century Secret Rare),1st Edition,,,16.74,15.83,99.99,
592552,Allure of Darkness (Secret Rare),1st Edition,,,1.14,0.75,5.0,
592553,Allure of Darkness,1st Edition,,,0.35,0.15,1.99,
592554,Allure of Darkness (PUR),1st Edition,,,3.4,2.55,10.0,
592555,Allure of Darkness (UR),1st Edition,,,0.43,0.1,1.55,
592556,One for One (PCR),1st Edition,,,0.54,0.29,13.9,
592557,One for One (Alternate Art) (PCR),1st Edition,,,0.76,0.4,13.92,
592558,One for One (Platinum Secret Rare),1st Edition,,,2.24,1.8,9.89,
592559,One for One (Alternate Art) (Platinum Secret Rare),1st Edition,,,1.44,0.9,9.95,
592560,One for One (Quarter Century Secret Rare),1st Edition,,,8.26,8.1,75.0,
592561,One for One (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,9.84,8.5,24.99,
592562,One for One (Secret Rare),1st Edition,,,0.44,0.25,4.99,
592563,One for One (Alternate Art) (Secret Rare),1st Edition,,,0.47,0.25,6.98,
592564,One for One,1st Edition,,,0.38,0.15,3.0,
592565,One for One (Alternate Art),1st Edition,,,0.2,0.05,3.0,
592566,One for One (PUR),1st Edition,,,0.72,0.3,14.0,
592567,One for One (Alternate Art) (PUR),1st Edition,,,0.86,0.39,14.0,
592568,One for One (UR),1st Edition,,,0.19,0.07,3.0,
592569,One for One (Alternate Art) (UR),1st Edition,,,0.29,0.05,3.0,
592570,Summoning Curse (PCR),1st Edition,,,0.32,0.25,3.0,
592571,Summoning Curse (Platinum Secret Rare),1st Edition,,,0.44,0.25,9.88,
592572,Summoning Curse (Quarter Century Secret Rare),1st Edition,,,1.88,1.6,20.0,
592573,Summoning Curse (Secret Rare),1st Edition,,,0.23,0.01,4.0,
592574,Summoning Curse,1st Edition,,,0.12,0.01,2.27,
592575,Summoning Curse (PUR),1st Edition,,,0.32,0.1,14.0,
592576,Summoning Curse (UR),1st Edition,,,0.15,0.01,2.26,
592577,Heat Wave (PCR),1st Edition,,,0.82,0.48,7.31,
592578,Heat Wave (Platinum Secret Rare),1st Edition,,,1.36,0.27,9.88,
592579,Heat Wave (Quarter Century Secret Rare),1st Edition,,,8.2,6.74,50.0,
592580,Heat Wave (Secret Rare),1st Edition,,,0.49,0.21,5.0,
592581,Heat Wave,1st Edition,,,0.4,0.08,1.75,
592582,Heat Wave (PUR),1st Edition,,,0.65,0.25,14.0,
592583,Heat Wave (UR),1st Edition,,,0.23,0.02,3.8,
592584,Fire King Island (PCR),1st Edition,,,0.46,0.18,13.9,
592585,Fire King Island (Platinum Secret Rare),1st Edition,,,3.3,1.01,9.88,
592586,Fire King Island (Quarter Century Secret Rare),1st Edition,,,13.42,10.47,19.99,
592587,Fire King Island (Secret Rare),1st Edition,,,0.17,0.07,3.0,
592588,Fire King Island,1st Edition,,,0.21,0.01,1.53,
592589,Fire King Island (PUR),1st Edition,,,0.44,0.1,14.0,
592590,Fire King Island (UR),1st Edition,,,0.11,0.01,1.99,
592591,Return of the Dragon Lords (PCR),1st Edition,,,0.33,0.25,13.9,
592592,Return of the Dragon Lords (Platinum Secret Rare),1st Edition,,,1.17,0.5,9.88,
592593,Return of the Dragon Lords (Quarter Century Secret Rare),1st Edition,,,2.28,1.9,30.0,
592594,Return of the Dragon Lords (Secret Rare),1st Edition,,,0.34,0.2,4.0,
592595,Return of the Dragon Lords,1st Edition,,,0.37,0.22,1.59,
592596,Return of the Dragon Lords (PUR),1st Edition,,,0.56,0.35,14.0,
592597,Return of the Dragon Lords (UR),1st Edition,,,0.24,0.09,1.65,
592598,Red-Eyes Insight (PCR),1st Edition,,,0.67,0.25,13.9,
592599,Red-Eyes Insight (Platinum Secret Rare),1st Edition,,,1.37,0.9,9.88,
592600,Red-Eyes Insight (Quarter Century Secret Rare),1st Edition,,,5.22,4.33,39.99,
592601,Red-Eyes Insight (Secret Rare),1st Edition,,,0.45,0.19,5.0,
592602,Red-Eyes Insight,1st Edition,,,0.24,0.1,1.59,
592603,Red-Eyes Insight (PUR),1st Edition,,,0.67,0.35,14.0,
592604,Red-Eyes Insight (UR),1st Edition,,,0.29,0.05,2.0,
592605,Ancient Gear Fortress (PCR),1st Edition,,,0.28,0.1,13.9,
592606,Ancient Gear Fortress (Platinum Secret Rare),1st Edition,,,0.64,0.25,9.88,
592607,Ancient Gear Fortress (Quarter Century Secret Rare),1st Edition,,,2.41,2.0,29.99,
592608,Ancient Gear Fortress (Secret Rare),1st Edition,,,0.26,0.08,5.0,
592609,Ancient Gear Fortress,1st Edition,,,0.14,0.04,2.18,
592610,Ancient Gear Fortress (PUR),1st Edition,,,0.47,0.07,14.0,
592611,Ancient Gear Fortress (UR),1st Edition,,,0.12,0.01,2.61,
592612,That Grass Looks Greener (PCR),1st Edition,,,0.57,0.48,6.95,
592613,That Grass Looks Greener (Platinum Secret Rare),1st Edition,,,1.49,1.0,6.0,
592614,That Grass Looks Greener (Quarter Century Secret Rare),1st Edition,,,5.41,5.3,35.0,
592615,That Grass Looks Greener (Secret Rare),1st Edition,,,0.31,0.01,4.99,
592616,That Grass Looks Greener,1st Edition,,,0.31,0.07,3.0,
592617,That Grass Looks Greener (PUR),1st Edition,,,0.75,0.4,14.0,
592618,That Grass Looks Greener (UR),1st Edition,,,0.17,0.01,3.0,
592619,Ostinato (PCR),1st Edition,,,0.5,0.19,13.9,
592620,Ostinato (Platinum Secret Rare),1st Edition,,,0.52,0.3,9.88,
592621,Ostinato (Quarter Century Secret Rare),1st Edition,,,4.52,3.3,39.99,
592622,Ostinato (Secret Rare),1st Edition,,,0.28,0.03,4.0,
592623,Ostinato,1st Edition,,,0.13,0.04,1.53,
592624,Ostinato (PUR),1st Edition,,,0.35,0.15,14.0,
592625,Ostinato (UR),1st Edition,,,0.17,0.01,3.0,
592626,Set Rotation (PCR),1st Edition,,,0.37,0.2,13.9,
592627,Set Rotation (Platinum Secret Rare),1st Edition,,,0.66,0.33,8.91,
592628,Set Rotation (Quarter Century Secret Rare),1st Edition,,,3.3,2.95,40.0,
592629,Set Rotation (Secret Rare),1st Edition,,,0.22,0.08,4.0,
592630,Set Rotation,1st Edition,,,0.16,0.05,1.53,
592631,Set Rotation (PUR),1st Edition,,,0.31,0.1,14.0,
592632,Set Rotation (UR),1st Edition,,,0.18,0.01,2.26,
592633,Salamangreat Circle (PCR),1st Edition,,,0.18,0.05,13.9,
592634,Salamangreat Circle (Platinum Secret Rare),1st Edition,,,0.47,0.1,9.88,
592635,Salamangreat Circle (Quarter Century Secret Rare),1st Edition,,,3.64,3.0,19.95,
592636,Salamangreat Circle (Secret Rare),1st Edition,,,0.16,0.01,3.0,
592637,Salamangreat Circle,1st Edition,,,0.07,0.01,1.53,
592638,Salamangreat Circle (PUR),1st Edition,,,0.28,0.1,14.0,
592639,Salamangreat Circle (UR),1st Edition,,,0.09,0.01,2.26,
592640,Cynet Mining (PCR),1st Edition,,,1.05,0.79,13.9,
592641,Cynet Mining (Platinum Secret Rare),1st Edition,,,1.57,0.76,9.88,
592642,Cynet Mining (Quarter Century Secret Rare),1st Edition,,,6.77,7.28,38.0,
592643,Cynet Mining (Secret Rare),1st Edition,,,0.24,0.05,5.0,
592644,Cynet Mining,1st Edition,,,0.19,0.09,2.0,
592645,Cynet Mining (PUR),1st Edition,,,0.58,0.3,14.99,
592646,Cynet Mining (UR),1st Edition,,,0.17,0.05,2.0,
592647,Dragonmaid Hospitality (PCR),1st Edition,,,0.44,0.23,13.9,
592648,Dragonmaid Hospitality (Platinum Secret Rare),1st Edition,,,1.01,0.64,9.88,
592649,Dragonmaid Hospitality (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,14.19,13.48,75.0,
592650,Dragonmaid Hospitality (Quarter Century Secret Rare),1st Edition,,,2.35,1.79,50.0,
592651,Dragonmaid Hospitality (Secret Rare),1st Edition,,,0.23,0.05,4.0,
592652,Dragonmaid Hospitality,1st Edition,,,0.15,0.05,1.53,
592653,Dragonmaid Hospitality (PUR),1st Edition,,,0.64,0.01,14.0,
592654,Dragonmaid Hospitality (UR),1st Edition,,,0.11,0.01,4.0,
592655,Madolche Salon (PCR),1st Edition,,,0.21,0.09,13.9,
592656,Madolche Salon (Platinum Secret Rare),1st Edition,,,0.72,0.35,9.88,
592657,Madolche Salon (Quarter Century Secret Rare),1st Edition,,,2.14,1.35,40.0,
592658,Madolche Salon (Secret Rare),1st Edition,,,0.23,0.02,4.0,
592659,Madolche Salon,1st Edition,,,0.15,0.04,4.25,
592660,Madolche Salon (PUR),1st Edition,,,0.27,0.1,14.0,
592661,Madolche Salon (UR),1st Edition,,,0.12,0.01,2.26,
592662,Branded Opening (PCR),1st Edition,,,0.87,0.25,13.9,
592663,Branded Opening (Platinum Secret Rare),1st Edition,,,2.34,1.7,20.0,
592664,Branded Opening (Quarter Century Secret Rare),1st Edition,,,29.68,30.0,88.88,
592665,Branded Opening (Secret Rare),1st Edition,,,0.36,0.02,30.0,
592666,Branded Opening,1st Edition,,,0.09,0.03,3.0,
592667,Branded Opening (PUR),1st Edition,,,1.43,0.1,15.0,
592668,Branded Opening (UR),1st Edition,,,0.09,0.01,3.0,
592669,Clockwork Night (PCR),1st Edition,,,2.33,2.3,13.9,
592670,Clockwork Night (Platinum Secret Rare),1st Edition,,,3.66,3.5,9.95,
592671,Clockwork Night (Quarter Century Secret Rare),1st Edition,,,9.22,7.97,50.0,
592672,Clockwork Night (Secret Rare),1st Edition,,,1.81,0.5,9.99,
592673,Clockwork Night,1st Edition,,,2.92,0.97,5.0,
592674,Clockwork Night (PUR),1st Edition,,,2.3,2.0,19.99,
592675,Clockwork Night (UR),1st Edition,,,1.53,0.52,5.0,
592676,Triple Tactics Thrust (PCR),1st Edition,,,17.64,14.14,35.0,
592677,Triple Tactics Thrust (Platinum Secret Rare),1st Edition,,,16.7,11.5,35.0,
592678,Triple Tactics Thrust (Quarter Century Secret Rare),1st Edition,,,46.91,43.0,135.95,
592679,Triple Tactics Thrust (Secret Rare),1st Edition,,,8.7,6.98,32.0,
592680,Triple Tactics Thrust,1st Edition,,,10.89,6.82,39.35,
592681,Triple Tactics Thrust (PUR),1st Edition,,,16.53,11.99,31.02,
592682,Triple Tactics Thrust (UR),1st Edition,,,8.31,4.25,39.77,
592683,Bonfire (PCR),1st Edition,,,0.83,0.5,19.86,
592684,Bonfire (Platinum Secret Rare),1st Edition,,,1.88,1.45,24.95,
592685,Bonfire (Quarter Century Secret Rare),1st Edition,,,6.45,5.28,40.0,
592686,Bonfire (Secret Rare),1st Edition,,,0.69,0.25,10.0,
592687,Bonfire,1st Edition,,,0.66,0.3,5.0,
592688,Bonfire (PUR),1st Edition,,,1.08,0.75,13.83,
592689,Bonfire (UR),1st Edition,,,0.64,0.24,6.0,
592690,WANTED: Seeker of Sinful Spoils (PCR),1st Edition,,,2.88,2.25,19.99,
592691,WANTED: Seeker of Sinful Spoils (Platinum Secret Rare),1st Edition,,,5.74,5.45,25.0,
592692,WANTED: Seeker of Sinful Spoils (Secret Rare),1st Edition,,,2.41,1.0,10.0,
592693,WANTED: Seeker of Sinful Spoils,1st Edition,,,2.46,1.13,5.0,
592694,WANTED: Seeker of Sinful Spoils (PUR),1st Edition,,,5.13,3.49,19.99,
592695,WANTED: Seeker of Sinful Spoils (UR),1st Edition,,,1.53,0.69,501.5,
592696,Rivalry of Warlords (PCR),1st Edition,,,0.51,0.25,13.9,
592697,Rivalry of Warlords (Platinum Secret Rare),1st Edition,,,1.43,0.99,5.0,
592698,Rivalry of Warlords (Quarter Century Secret Rare),1st Edition,,,13.57,12.0,49.99,
592699,Rivalry of Warlords (Secret Rare),1st Edition,,,0.41,0.11,4.99,
592700,Rivalry of Warlords,1st Edition,,,0.16,0.05,2.35,
592701,Rivalry of Warlords (PUR),1st Edition,,,0.63,0.35,14.0,
592702,Rivalry of Warlords (UR),1st Edition,,,0.13,0.03,2.49,
592703,Cursed Seal of the Forbidden Spell (PCR),1st Edition,,,0.24,0.1,13.9,
592704,Cursed Seal of the Forbidden Spell (Platinum Secret Rare),1st Edition,,,0.4,0.2,9.95,
592705,Cursed Seal of the Forbidden Spell (Quarter Century Secret Rare),1st Edition,,,2.74,2.55,9.99,
592706,Cursed Seal of the Forbidden Spell (Secret Rare),1st Edition,,,0.18,0.02,4.0,
592707,Cursed Seal of the Forbidden Spell,1st Edition,,,0.13,0.01,1.53,
592708,Cursed Seal of the Forbidden Spell (PUR),1st Edition,,,0.32,0.08,14.0,
592709,Cursed Seal of the Forbidden Spell (UR),1st Edition,,,0.14,0.01,2.49,
592710,Grave of the Super Ancient Organism (PCR),1st Edition,,,0.3,0.14,13.9,
592711,Grave of the Super Ancient Organism (Platinum Secret Rare),1st Edition,,,0.56,0.25,9.88,
592712,Grave of the Super Ancient Organism (Quarter Century Secret Rare),1st Edition,,,2.44,1.98,20.0,
592713,Grave of the Super Ancient Organism (Secret Rare),1st Edition,,,0.23,0.02,4.0,
592714,Grave of the Super Ancient Organism,1st Edition,,,0.14,0.01,2.26,
592715,Grave of the Super Ancient Organism (PUR),1st Edition,,,0.37,0.1,14.0,
592716,Grave of the Super Ancient Organism (UR),1st Edition,,,0.19,0.01,2.26,
592717,Trap Trick (PCR),1st Edition,,,0.64,0.3,5.0,
592718,Trap Trick (Platinum Secret Rare),1st Edition,,,3.19,1.5,9.99,
592719,Trap Trick (Quarter Century Secret Rare),1st Edition,,,6.64,6.14,59.95,
592720,Trap Trick (Secret Rare),1st Edition,,,0.22,0.05,4.0,
592721,Trap Trick,1st Edition,,,0.18,0.01,1.53,
592722,Trap Trick (PUR),1st Edition,,,0.68,0.2,14.0,
592723,Trap Trick (UR),1st Edition,,,0.22,0.01,2.26,
592724,Blue-Eyes White Dragon (Platinum Secret Rare),1st Edition,,,4.84,3.73,505.76,
592725,Blue-Eyes White Dragon (Quarter Century Secret Rare),1st Edition,,,160.58,150.0,399.99,
592726,Dark Magician (Platinum Secret Rare),1st Edition,,,3.21,2.88,39.99,
592727,Dark Magician (Quarter Century Secret Rare),1st Edition,,,65.49,40.5,199.99,
592728,Red-Eyes Black Dragon (Platinum Secret Rare),1st Edition,,,3.55,3.39,15.13,
592729,Red-Eyes Black Dragon (Quarter Century Secret Rare),1st Edition,,,37.2,35.5,99.95,
592730,Man-Eater Bug (Platinum Secret Rare),1st Edition,,,0.49,0.25,9.95,
592731,Man-Eater Bug (Quarter Century Secret Rare),1st Edition,,,4.99,4.0,50.0,
592732,Raigeki (Platinum Secret Rare),1st Edition,,,3.42,2.99,14.94,
592733,Raigeki (Quarter Century Secret Rare),1st Edition,,,47.66,39.59,99.99,
592734,Fissure (Platinum Secret Rare),1st Edition,,,0.81,0.49,8.91,
592735,Fissure (Quarter Century Secret Rare),1st Edition,,,5.39,4.1,50.0,
592736,Trap Hole (Platinum Secret Rare),1st Edition,,,0.63,0.28,9.84,
592737,Trap Hole (Quarter Century Secret Rare),1st Edition,,,11.79,5.99,80.0,
592738,Summoned Skull (Platinum Secret Rare),1st Edition,,,5.68,4.0,22.99,
592739,Summoned Skull (Quarter Century Secret Rare),1st Edition,,,55.59,44.99,169.0,
592740,The Flute of Summoning Dragon (Platinum Secret Rare),1st Edition,,,0.35,0.1,8.91,
592741,The Flute of Summoning Dragon (Quarter Century Secret Rare),1st Edition,,,1.76,1.75,60.0,
592742,Ultimate Offering (Platinum Secret Rare),1st Edition,,,1.07,0.74,9.95,
592743,Ultimate Offering (Quarter Century Secret Rare),1st Edition,,,11.65,9.93,99.99,
592744,Sangan (Platinum Secret Rare),1st Edition,,,2.4,1.55,11.75,
592745,Sangan (Quarter Century Secret Rare),1st Edition,,,23.26,19.8,69.0,
592746,Magician of Faith (Platinum Secret Rare),1st Edition,,,3.66,2.99,10.0,
592747,Magician of Faith (Quarter Century Secret Rare),1st Edition,,,25.6,24.75,69.99,
592748,Witch of the Black Forest (Platinum Secret Rare),1st Edition,,,0.72,0.4,9.99,
592749,Witch of the Black Forest (Quarter Century Secret Rare),1st Edition,,,6.96,5.73,24.99,
592750,Heavy Storm (Platinum Secret Rare),1st Edition,,,6.26,5.0,29.0,
592751,Heavy Storm (Quarter Century Secret Rare),1st Edition,,,75.64,74.99,268.99,
592752,Mirror Force (Platinum Secret Rare),1st Edition,,,4.9,1.05,11.0,
592753,Mirror Force (Quarter Century Secret Rare),1st Edition,,,50.72,46.99,149.0,
592754,Mechanicalchaser (Platinum Secret Rare),1st Edition,,,0.6,0.3,8.18,
592755,Mechanicalchaser (Quarter Century Secret Rare),1st Edition,,,4.87,3.75,40.0,
592756,Cyber Jar (Platinum Secret Rare),1st Edition,,,2.22,1.42,9.88,
592757,Cyber Jar (Quarter Century Secret Rare),1st Edition,,,10.2,8.67,35.0,
592758,Upstart Goblin (Platinum Secret Rare),1st Edition,,,12.98,11.0,30.0,
592759,Upstart Goblin (Quarter Century Secret Rare),1st Edition,,,87.3,108.0,200.0,
592760,Giant Trunade (Platinum Secret Rare),1st Edition,,,2.87,1.8,19.99,
592761,Giant Trunade (Quarter Century Secret Rare),1st Edition,,,20.4,20.92,150.0,
592762,Morphing Jar (Platinum Secret Rare),1st Edition,,,3.16,2.99,9.88,
592763,Morphing Jar (Quarter Century Secret Rare),1st Edition,,,17.95,16.49,420.69,
592764,Jinzo (Platinum Secret Rare),1st Edition,,,5.27,3.99,23.99,
592765,Jinzo (Quarter Century Secret Rare),1st Edition,,,59.58,56.0,199.95,
592766,Morphing Jar #2 (Platinum Secret Rare),1st Edition,,,0.55,0.35,9.88,
592767,Morphing Jar #2 (Quarter Century Secret Rare),1st Edition,,,5.7,4.9,19.99,
592768,Goblin Attack Force (Platinum Secret Rare),1st Edition,,,0.72,0.3,9.88,
592769,Goblin Attack Force (Quarter Century Secret Rare),1st Edition,,,6.7,6.78,50.0,
592770,Nobleman of Crossout (Platinum Secret Rare),1st Edition,,,3.78,2.99,10.0,
592771,Nobleman of Crossout (Quarter Century Secret Rare),1st Edition,,,27.85,28.99,69.95,
592772,Premature Burial (Platinum Secret Rare),1st Edition,,,1.38,0.95,19.99,
592773,Premature Burial (Quarter Century Secret Rare),1st Edition,,,12.9,12.33,100.0,
592774,Cold Wave (Platinum Secret Rare),1st Edition,,,1.64,1.45,8.91,
592775,Cold Wave (Quarter Century Secret Rare),1st Edition,,,19.42,17.45,50.0,
592776,Ceasefire (Platinum Secret Rare),1st Edition,,,0.49,0.23,9.88,
592777,Ceasefire (Quarter Century Secret Rare),1st Edition,,,4.72,2.5,20.0,
592778,Imperial Order (Platinum Secret Rare),1st Edition,,,0.53,0.23,30.0,
592779,Imperial Order (Quarter Century Secret Rare),1st Edition,,,4.57,3.98,49.99,
592780,Magical Hats (Platinum Secret Rare),1st Edition,,,0.92,0.64,9.88,
592781,Magical Hats (Quarter Century Secret Rare),1st Edition,,,8.48,7.45,39.99,
592782,Call of the Haunted (Platinum Secret Rare),1st Edition,,,2.93,2.0,9.84,
592783,Call of the Haunted (Quarter Century Secret Rare),1st Edition,,,29.84,46.99,120.0,
592784,Gemini Elf (Platinum Secret Rare),1st Edition,,,1.11,0.75,9.88,
592785,Gemini Elf (Quarter Century Secret Rare),1st Edition,,,9.33,7.74,45.0,
592786,Kycoo the Ghost Destroyer (Platinum Secret Rare),1st Edition,,,3.75,2.92,9.88,
592787,Kycoo the Ghost Destroyer (Quarter Century Secret Rare),1st Edition,,,26.35,23.99,52.19,
592788,Bazoo the Soul-Eater (Platinum Secret Rare),1st Edition,,,0.33,0.17,9.88,
592789,Bazoo the Soul-Eater (Quarter Century Secret Rare),1st Edition,,,4.91,3.11,19.99,
592790,United We Stand (Platinum Secret Rare),1st Edition,,,0.97,0.5,8.91,
592791,United We Stand (Quarter Century Secret Rare),1st Edition,,,5.5,3.8,20.0,
592792,Mage Power (Platinum Secret Rare),1st Edition,,,0.71,0.2,8.91,
592793,Mage Power (Quarter Century Secret Rare),1st Edition,,,2.97,2.25,30.0,
592794,Card of Safe Return (Platinum Secret Rare),1st Edition,,,0.68,0.24,19.99,
592795,Card of Safe Return (Quarter Century Secret Rare),1st Edition,,,5.35,3.97,29.95,
592796,Magic Cylinder (Platinum Secret Rare),1st Edition,,,1.81,1.19,9.99,
592797,Magic Cylinder (Quarter Century Secret Rare),1st Edition,,,13.17,9.99,99.0,
592798,Graceful Charity (Platinum Secret Rare),1st Edition,,,8.82,8.0,20.0,
592799,Graceful Charity (Quarter Century Secret Rare),1st Edition,,,56.28,35.48,149.99,
592800,Injection Fairy Lily (Platinum Secret Rare),1st Edition,,,2.48,2.22,100.0,
592801,Injection Fairy Lily (Quarter Century Secret Rare),1st Edition,,,26.24,27.77,79.99,
592802,Marauding Captain (Platinum Secret Rare),1st Edition,,,0.55,0.25,9.88,
592803,Marauding Captain (Quarter Century Secret Rare),1st Edition,,,4.82,3.45,15.0,
592804,Exiled Force (Platinum Secret Rare),1st Edition,,,0.86,0.49,9.88,
592805,Exiled Force (Quarter Century Secret Rare),1st Edition,,,5.99,4.72,19.99,
592806,Creature Swap (Platinum Secret Rare),1st Edition,,,1.15,0.5,7.21,
592807,Creature Swap (Quarter Century Secret Rare),1st Edition,,,8.51,8.2,29.99,
592808,Gravekeeper's Spy (Platinum Secret Rare),1st Edition,,,2.53,2.0,15.0,
592809,Gravekeeper's Spy (Quarter Century Secret Rare),1st Edition,,,18.75,16.5,40.0,
592810,Spirit Reaper (Platinum Secret Rare),1st Edition,,,1.44,1.25,9.99,
